filename,bounding_boxes
000096_jpg.rf.c9f3a9d623f59933b29889153b591624.jpg,"[{""tool"": ""Wrench"", ""bbox"": [63, 261, 563, 379]}]"
20231102151116_jpg.rf.3e27d6564f71cc7f6b6d6965f8eb1532.jpg,"[{""tool"": ""Wrench"", ""bbox"": [24, 295, 270, 487]}]"
71EJRSJIWD18_jpg.rf.750cc2f5939a769f841399c766636ab6.jpg,"[{""tool"": ""Wrench"", ""bbox"": [202, 197, 383, 620]}]"
bigstock_Tools_645470-CLASS-IMAGE_jpg.rf.061c62932440f2f5242461ba5ff7ed0f.jpg,"[{""tool"": ""Hammer"", ""bbox"": [166, 267, 638, 434]}]"
2023-08-17_12-09-13_png_jpg.rf.c71a42b2dd00b571ab6e9ab1418a1a99.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [270, 370, 427, 441]}]"
20231102151220_jpg.rf.87a52dc3f4c065ec4498d09fa78bb3c4.jpg,"[{""tool"": ""Pliers"", ""bbox"": [299, 367, 394, 488]}]"
screw_driver865_jpg.rf.3406afb30f36b27cd021e332f4958172.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [1, 113, 584, 623]}]"
20231102151244_jpg.rf.2ebfef8d2a7ba2e33c0e9aa16b0890a0.jpg,[]
nipper02_jpg.rf.dc201d4c95632485cff6c2d1779f859b.jpg,"[{""tool"": ""Pliers"", ""bbox"": [128, 79, 567, 549]}]"
hammer12_jpg.rf.5b96d95627e08a203dfb085ea1df9d51.jpg,[]
top-view-steel-hammer-with-other-construction-elements-tools_23-2150576463_jpg.rf.e504484487601da09f1e27d7b77b2c2.jpg,[]
ToolsCollection3dmodels002-jpg89c5b487-32e8-4687-b2a4-b2cddc7470c9DefaultHQ_jpg.rf.b8af4011ac23aa301625e02f20f7a1be.jpg,[]
20231102151542_jpg.rf.2569bd2adbe09adfa51f0eaf2e588a6a.jpg,[]
screw_driver803_jpg.rf.f80005efd18f7182e32bbbcbac9734e5.jpg,"[{""tool"": ""hammer"", ""bbox"": [266, 48, 429, 580]}]"
20231102151717_jpg.rf.be6b7fcc5b072be7b4a8f60047d73ec6.jpg,"[{""tool"": ""Wrench"", ""bbox"": [1, 414, 270, 576]}, {""tool"": ""Pipe Wrench"", ""bbox"": [3, 511, 198, 614]}, {""tool"": ""Rubber Mallet"", ""bbox"": [5, 502, 184, 612]}, {""tool"": ""Flare wrench"", ""bbox"": [60, 311, 177, 435]}, {""tool"": ""Adjustable spanner"", ""bbox"": [6, 466, 136, 579]}, {""tool"": ""Gas wrench"", ""bbox"": [19, 299, 115, 437]}, {""tool"": ""Gas-tightener"", ""bbox"": [23, 337, 101, 414]}, {""tool"": ""Hammer"", ""bbox"": [240, 1, 371, 485]}, {""tool"": ""Pliers"", ""bbox"": [74, 333, 166, 434]}, {""tool"": ""Pipe spanner"", ""bbox"": [37, 349, 115, 449]}, {""tool"": ""Plumbing wrench"", ""bbox"": [46, 330, 128, 446]}, {""tool"": ""Ratchet"", ""bbox"": [1, 389, 180, 527]}]"
