filename,bounding_boxes
2023-08-17_12-09-41_png_jpg.rf.0037e9d3ccfa30488415a220fc1a81b9.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [270, 152, 454, 512]}]"
20231102151353_jpg.rf.3311ec67194083a37a1654190a06901f.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [81, 222, 214, 335]}, {""tool"": ""Gas wrench"", ""bbox"": [360, 79, 482, 185]}, {""tool"": ""Ratchet"", ""bbox"": [382, 199, 507, 304]}, {""tool"": ""Wrench"", ""bbox"": [46, 385, 129, 410]}, {""tool"": ""Screwdriver"", ""bbox"": [53, 349, 122, 370]}, {""tool"": ""Adjustable spanner"", ""bbox"": [460, 513, 592, 584]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [88, 459, 169, 571]}, {""tool"": ""Cutting pliers"", ""bbox"": [138, 291, 214, 443]}, {""tool"": ""Hammer"", ""bbox"": [261, 350, 422, 449]}, {""tool"": ""Screwdriver"", ""bbox"": [251, 242, 319, 330]}, {""tool"": ""Adjustable spanner"", ""bbox"": [229, 488, 355, 570]}, {""tool"": ""Screwdriver"", ""bbox"": [235, 362, 264, 503]}, {""tool"": ""Cutting pliers"", ""bbox"": [216, 321, 265, 451]}, {""tool"": ""Ratchet"", ""bbox"": [192, 245, 251, 468]}]"
screw_driver852_jpg.rf.cfc1bae2ba7e8f18ab8f6091d1a5e8b0.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [140, 82, 448, 561]}, {""tool"": ""Hammer"", ""bbox"": [150, 78, 541, 548]}]"
tool-294-_jpg.rf.3d4b487ae7aa7b5ee6d8810857a59b1e.jpg,"[{""tool"": ""Hammer"", ""bbox"": [6, 4, 583, 618]}]"
20231102150834_jpg.rf.2f569240037d9c64fa0bd3b43831d12b.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [294, 279, 309, 429]}]"
screw_driver836_jpg.rf.42eb43bfe7b9ab79432c591dc56b4b20.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [225, 210, 535, 286]}, {""tool"": ""Screwdriver"", ""bbox"": [27, 86, 319, 165]}, {""tool"": ""Screwdriver"", ""bbox"": [346, 21, 618, 93]}]"
screw_driver834_jpg.rf.b25328f51ff341a2f1e0bdea53195846.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [62, 307, 262, 514]}, {""tool"": ""Screwdriver"", ""bbox"": [92, 280, 284, 487]}, {""tool"": ""Screwdriver"", ""bbox"": [129, 244, 376, 514]}, {""tool"": ""Screwdriver"", ""bbox"": [391, 122, 596, 509]}, {""tool"": ""Screwdriver"", ""bbox"": [332, 139, 559, 525]}, {""tool"": ""Screwdriver"", ""bbox"": [279, 160, 474, 464]}, {""tool"": ""Screwdriver"", ""bbox"": [221, 186, 445, 488]}, {""tool"": ""Screwdriver"", ""bbox"": [172, 216, 402, 489]}]"
images134_jpg.rf.2a885e694cedeb9ab98a09fbb242cc97.jpg,"[{""tool"": ""Gas wrench"", ""bbox"": [60, 60, 589, 593]}]"
tool-306-_jpg.rf.5321ad7f16e27a1e75cb4ae8188adc15.jpg,"[{""tool"": ""Utility knife"", ""bbox"": [470, 432, 630, 640]}, {""tool"": ""Gas wrench"", ""bbox"": [70, 25, 204, 469]}, {""tool"": ""Ratchet"", ""bbox"": [182, 224, 266, 570]}, {""tool"": ""Hammer"", ""bbox"": [255, 108, 384, 599]}, {""tool"": ""Pliers"", ""bbox"": [367, 278, 464, 581]}, {""tool"": ""Screwdriver"", ""bbox"": [492, 78, 584, 422]}, {""tool"": ""Screwdriver"", ""bbox"": [439, 115, 555, 444]}, {""tool"": ""Wrench"", ""bbox"": [279, 33, 402, 126]}, {""tool"": ""Wrench"", ""bbox"": [334, 16, 470, 76]}, {""tool"": ""Wrench"", ""bbox"": [534, 16, 641, 118]}, {""tool"": ""Wrench"", ""bbox"": [557, 106, 641, 195]}, {""tool"": ""Wrench"", ""bbox"": [570, 188, 641, 279]}, {""tool"": ""Wrench"", ""bbox"": [582, 280, 641, 382]}]"
20231102151614_jpg.rf.564d314d67f7839ddcfa114689d47631.jpg,"[{""tool"": ""Drill"", ""bbox"": [192, 330, 324, 422]}, {""tool"": ""Wrench"", ""bbox"": [326, 1, 353, 52]}, {""tool"": ""Hand"", ""bbox"": [110, 559, 226, 641]}]"
