filename,bounding_boxes
000096_jpg.rf.c9f3a9d623f59933b29889153b591624.jpg,[]
20231102151116_jpg.rf.3e27d6564f71cc7f6b6d6965f8eb1532.jpg,[]
71EJRSJIWD18_jpg.rf.750cc2f5939a769f841399c766636ab6.jpg,"[{""tool"": ""Hammer"", ""bbox"": [0.05, 0.04, 0.82, 0.83]}, {""tool"": ""Wrench"", ""bbox"": [0.28, 0.36, 0.49, 0.76]}, {""tool"": ""Open-End Wrench"", ""bbox"": [0.26, 0.39, 0.40, 0.69]}, {""tool"": ""Straight Bar"", ""bbox"": [0.09, 0.40, 0.24, 0.61]}]"
bigstock_Tools_645470-CLASS-IMAGE_jpg.rf.061c62932440f2f5242461ba5ff7ed0f.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [0.12, 0.03, 0.38, 0.28]}, {""tool"": ""Wrench"", ""bbox"": [0.25, 0.18, 0.45, 0.33]}, {""tool"": ""Hammer"", ""bbox"": [0.45, 0.18, 0.84, 0.54]}, {""tool"": ""Pliers"", ""bbox"": [0.13, 0.43, 0.45, 0.63]}, {""tool"": ""Wrench"", ""bbox"": [0.35, 0.43, 0.72, 0.63]}]"
2023-08-17_12-09-13_png_jpg.rf.c71a42b2dd00b571ab6e9ab1418a1a99.jpg,"[{""tool"": ""Flathead Screwdriver"", ""bbox"": [0.30, 0.32, 0.75, 0.56]}]"
20231102151220_jpg.rf.87a52dc3f4c065ec4498d09fa78bb3c4.jpg,"[{""tool"": ""Hammer"", ""bbox"": [0.32, 0.32, 0.57, 0.68]}, {""tool"": ""Pipe"", ""bbox"": [0.31, 0.53, 0.63, 0.83]}, {""tool"": ""Screwdriver"", ""bbox"": [0.33, 0.55, 0.54, 0.70]}, {""tool"": ""Pliers"", ""bbox"": [0.34, 0.58, 0.64, 0.76]}, {""tool"": ""Wrench"", ""bbox"": [0.39, 0.58, 0.60, 0.75]}]"
screw_driver865_jpg.rf.3406afb30f36b27cd021e332f4958172.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [0.03, 0.03, 0.97, 0.97]}]"
20231102151244_jpg.rf.2ebfef8d2a7ba2e33c0e9aa16b0890a0.jpg,"[{""tool"": ""Pliers"", ""bbox"": [341, 374, 550, 623]}]"
nipper02_jpg.rf.dc201d4c95632485cff6c2d1779f859b.jpg,"[{""tool"": ""Wire Cutters"", ""bbox"": [0.35, 0.28, 0.85, 0.66]}]"
hammer12_jpg.rf.5b96d95627e08a203dfb085ea1df9d51.jpg,[]
top-view-steel-hammer-with-other-construction-elements-tools_23-2150576463_jpg.rf.e5044844d87601da09f1e27d7b77b2c2.jpg,[]
ToolsCollection3dmodels002-jpg89c5b487-32e8-4687-b2a4-b2cddc7470c9DefaultHQ_jpg.rf.b8af4011ac23aa301625e02f20f7a1be.jpg,[]
20231102151542_jpg.rf.2569bd2adbe09adfa51f0eaf2e588a6a.jpg,[]
screw_driver803_jpg.rf.f80005efd18f7182e32bbbcbac9734e5.jpg,"[{""tool"": ""Adjustable Wrench"", ""bbox"": [0.17, 0.06, 0.83, 0.76]}, {""tool"": ""Clavicle Hammer"", ""bbox"": [0.59, 0.20, 0.99, 0.57]}]"
20231102151717_jpg.rf.be6b7fcc5b072be7b4a8f60047d73ec6.jpg,"[{""tool"": ""Pliers"", ""bbox"": [0.12, 0.16, 0.42, 0.58]}, {""tool"": ""Hammer"", ""bbox"": [0.26, 0.32, 0.58, 0.72]}, {""tool"": ""Wrench"", ""bbox"": [0.36, 0.42, 0.60, 0.74]}, {""tool"": ""Screwdriver"", ""bbox"": [0.08, 0.14, 0.30, 0.46]}, {""tool"": ""Utility Knife"", ""bbox"": [0.14, 0.20, 0.38, 0.54]}, {""tool"": ""Drill"", ""bbox"": [0.18, 0.24, 0.48, 0.62]}, {""tool"": ""Tape Measure"", ""bbox"": [0.22, 0.28, 0.50, 0.66]}, {""tool"": ""Level"", ""bbox"": [0.26, 0.32, 0.58, 0.72]}, {""tool"": ""Safety Glasses"", ""bbox"": [0.30, 0.36, 0.60, 0.74]}, {""tool"": ""Workshop"", ""bbox"": [0.34, 0.40, 0.68, 0.84]}]"
D_NQ_NP_653238-MLV42032733688_062020-F_jpg.rf.df22c3eb997a8a26215a5a582a387d4e.jpg,[]
2023-08-17_12-09-41_png_jpg.rf.0037e9d3ccfa30488415a220fc1a81b9.jpg,"[{""tool"": ""Adjustable Wrench"", ""bbox"": [0.266, 0.139, 0.698, 0.643]}]"
